img,class
animals10/raw-img/butterfly/OIP-dThvqKkPSRh9RHtF1YtS8wHaFj.jpeg,0
animals10/raw-img/spiders/OIP-2Sdc1yIlmxOv2aHNG6cSsAHaD4.jpeg,8
animals10/raw-img/chicken/OIP-bRfOUzw-MeHZptWvGaw7mQHaFj.jpeg,2
animals10/raw-img/sheep/OIP-0UOisnTjxGC2z-R7hzwvKAHaHe.jpeg,7
animals10/raw-img/cat/ea37b9072af4013ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1
animals10/raw-img/horse/OIP-lpCLUlu-xDFxjr-RRix-9AHaE8.jpeg,6
animals10/raw-img/dog/OIP-UpN8EzbvvgUuwNY7SstBwAHaH_.jpeg,4
animals10/raw-img/sheep/eb3cb30b21f2043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
animals10/raw-img/squirrel/OIP-yLJovM5_nAzGbqDQZ1SEhwHaJo.jpeg,9
animals10/raw-img/cat/894.jpeg,1
animals10/raw-img/cow/OIP-9JR-d-IH3HfqKb2KBs7y_gHaE8.jpeg,3
animals10/raw-img/cow/OIP-exyEuglzHYW3qcGVl8e4egHaEr.jpeg,3
animals10/raw-img/butterfly/OIP-G2Gp-Qy5PIS9A6OGa5zM6QHaFU.jpeg,0
animals10/raw-img/elephant/OIP-GTZq1eYasXqsO2G1cSXspwHaFj.jpeg,5
animals10/raw-img/spiders/OIP-GP-QQcuJV9t3AqMOn5HeqgHaG4.jpeg,8
animals10/raw-img/elephant/OIP-94mc1oylZCsXP6lP35P5SgHaFd.jpeg,5
animals10/raw-img/butterfly/ea37b40d20fd023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
animals10/raw-img/cow/OIP-LkgZow9cK8PteDCI2Yv1ogHaFj.jpeg,3
animals10/raw-img/elephant/OIP-1uUcHzUB6pQox46ApJ99HQHaF8.jpeg,5
animals10/raw-img/horse/OIP-hIVNZWnZ2bRGvrDYughWQwHaE8.jpeg,6
animals10/raw-img/horse/OIP-wJAEEysfgEpRgMcXQQjoMAHaG5.jpeg,6
animals10/raw-img/dog/OIP-Yhj1vx3cjuvAUIb6A99MHAHaE5.jpeg,4
animals10/raw-img/butterfly/OIP-5mcdcpcg-5fHBtmRkGef0AHaHa.jpeg,0
animals10/raw-img/chicken/OIP-PYQ2gJnxVIWWLm2N6U2HlwHaMQ.jpeg,2
animals10/raw-img/cow/OIP-4A8-lfZgxYyObnSlwPRyDwHaFj.jpeg,3
animals10/raw-img/dog/OIP-4-XF3bSb-k-6wZQOiby6XAHaE7.jpeg,4
animals10/raw-img/cat/1598.jpeg,1
animals10/raw-img/dog/OIP-kPmI79wT15eWaZIBeHxoWAHaE9.jpeg,4
animals10/raw-img/chicken/249.jpeg,2
animals10/raw-img/spiders/OIP-dr82EbZ0yYZbFLVxgQ2pxQAAAA.jpeg,8
animals10/raw-img/dog/OIP-uB6Kuukn7XmPK5meOkAoXQHaFk.jpeg,4
animals10/raw-img/butterfly/OIP-_RTMInUYdiybx3LAAM9FcAHaFj.jpeg,0
animals10/raw-img/dog/OIP-KcfF_usZZ5TxfediUQDkPQHaFs.jpeg,4
animals10/raw-img/spiders/OIP-CGVRViqDqFnPLfBESjL8FwHaIp.jpeg,8
animals10/raw-img/dog/OIP-Sz_Uj-WBRbyPALKxhXZF2QHaEK.jpeg,4
animals10/raw-img/horse/OIP-3eSqZ9U-qIlPEjX9q-RODAHaLD.jpeg,6
animals10/raw-img/spiders/OIP-13QZBaL7hH_LwseyUqcZGQHaHX.jpeg,8
animals10/raw-img/spiders/OIP-qZBKJH27Ft8GNLfgCtvlsgDlEs.jpeg,8
animals10/raw-img/horse/OIP-iG8AXzbtw8uvYIvmUq22iAHaEy.jpeg,6
animals10/raw-img/dog/OIP--565fkAJy3DoFs81C9uE1QHaEY.jpeg,4
animals10/raw-img/spiders/e834b70e2efc063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8
animals10/raw-img/horse/OIP-gDQIDgS4fRhm42kXoha6XQHaKa.jpeg,6
animals10/raw-img/cow/OIP-WmMCLQWEy5FmdcwqG8fvPgHaFj.jpeg,3
animals10/raw-img/butterfly/ea34b90e20f7003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
animals10/raw-img/dog/OIP-5hiO3yuzh3KkM0FlflicSAHaFK.jpeg,4
animals10/raw-img/elephant/OIP-hjBm80HFaT4QqRt0qSuAiwHaEn.jpeg,5
animals10/raw-img/spiders/OIP-w0vijq07AZjYt9hvdOsxcgHaD6.jpeg,8
animals10/raw-img/horse/OIP-Vb2XzXpUoqBmEjxpAYN2pgHaJK.jpeg,6
animals10/raw-img/dog/OIP-j6RmxHJHuRFkIgGzrCf-AAHaFs.jpeg,4
animals10/raw-img/elephant/OIP-Py6rPwuWKGAnWkEB7qkhuAHaFi.jpeg,5
animals10/raw-img/sheep/OIP-1kotlugHdiQBAhOZxK4SfgHaFj.jpeg,7
animals10/raw-img/spiders/OIP-En2C64d9zZIVUrDT43L80wAAAA.jpeg,8
animals10/raw-img/horse/OIP-1lSeI5nrQDMRguYaY7hgdAHaGz.jpeg,6
animals10/raw-img/cow/OIP-7Itd4pjheJecQP-DaTs_4gHaDf.jpeg,3
animals10/raw-img/dog/OIP-Jv552_MAhkibKIu5bSTGJgHaFj.jpeg,4
animals10/raw-img/dog/OIP-HMOg6CaCJYKCE5eexlw-ggHaE8.jpeg,4
animals10/raw-img/butterfly/OIP-lVqi3q9whB1vSpqGD1lU7AHaEg.jpeg,0
animals10/raw-img/cat/cel-lisboa-73965-unsplash.jpg,1
animals10/raw-img/cow/OIP-qLBNGfpzrMUSFzu1-YXrpQHaH4.jpeg,3
animals10/raw-img/squirrel/OIP-e_vW1BGUTf4h7g6Hb5g6GAHaKO.jpeg,9
animals10/raw-img/chicken/OIP-P8usefxlmDRnIxI51MK75wHaIL.jpeg,2
animals10/raw-img/cow/OIP-GxU-GdJlyNbcrVjs9qgdBQHaFj.jpeg,3
animals10/raw-img/elephant/OIP-7AS8Ml9hKJCXZf7yhk4mswHaE4.jpeg,5
animals10/raw-img/chicken/OIP-BJyegbK4kiLW6p_Tg0yJhgEgDY.jpeg,2
animals10/raw-img/dog/OIP-nmUAPn6CVqj_VZaCzQgoSQHaFh.jpeg,4
animals10/raw-img/sheep/OIP-KSBjxbYVQU8GZgPf1gpyhwHaFj.jpeg,7
animals10/raw-img/spiders/OIP-cPfhfAlFYN6kqTaKA9qQ-QHaGw.jpeg,8
animals10/raw-img/sheep/ea34b20821f2013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
animals10/raw-img/butterfly/ea37b20728f5023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
animals10/raw-img/spiders/ea36b30f28f6033ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,8
animals10/raw-img/chicken/OIP-YUKjSEibZPyRFK9BZAkGeQHaFj.jpeg,2
animals10/raw-img/cat/ea36b30729f3093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1
animals10/raw-img/cow/OIP-BwUqltwAAD_mx6tiKwyDrwHaE7.jpeg,3
animals10/raw-img/butterfly/OIP-HiUD6pkK3zPM62X5BgoLTgHaEh.jpeg,0
animals10/raw-img/cat/1747.jpeg,1
animals10/raw-img/sheep/OIP-J8kewfIJCdTEDenePFX-1gHaEP.jpeg,7
animals10/raw-img/squirrel/OIP-nVXHCQ8S2_3JJmmMcAyYkQHaEK.jpeg,9
animals10/raw-img/butterfly/ea37b8062afd023ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
animals10/raw-img/butterfly/OIP-Q27eFQtMRqMk4JnJbO3dIwHaHA.jpeg,0
animals10/raw-img/horse/OIP-FKT6rkU96t4hLEtORfMI8gHaE7.jpeg,6
animals10/raw-img/butterfly/OIP-I1jUx1a9rfMb-mT5K1jjcQHaFj.jpeg,0
animals10/raw-img/squirrel/OIP-0v841L9YNXca-2QleNygKwHaE8.jpeg,9
animals10/raw-img/chicken/226.jpeg,2
animals10/raw-img/elephant/OIP-XiCdsgFYiBIJQo_z2qiEkgHaEg.jpeg,5
animals10/raw-img/chicken/OIP-ypVNX-jKLKO-_3N4LQ8GSAHaHa.jpeg,2
animals10/raw-img/elephant/OIP-76cOGCyVzwb5WN5Oikd5jwHaHc.jpeg,5
animals10/raw-img/butterfly/OIP-Q3Y8pmaxCSl906LXcUoGngHaFj.jpeg,0
animals10/raw-img/horse/OIP-dvDcCMCb21x5M3XvseI_7AHaJu.jpeg,6
animals10/raw-img/chicken/OIP-qldG8MmGuoVAteMUxwFrCQHaKr.jpeg,2
animals10/raw-img/horse/OIP-NNYLSEpf70gz3qQzdbvCMwAAAA.jpeg,6
animals10/raw-img/chicken/OIP-weNICbJEJ3PboAF1nFwosAHaFj.jpeg,2
animals10/raw-img/dog/OIP-yjk5EGydup78Lj5ACVCkpAHaEr.jpeg,4
animals10/raw-img/butterfly/eb37b50b2ff61c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,0
animals10/raw-img/cow/OIP-UY5QGbWUmeUG8q3QJJbd-QHaE7.jpeg,3
animals10/raw-img/cat/ea35b70e2bf3033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1
animals10/raw-img/squirrel/OIP-IlJspWP4A7wkHqX1JSenigHaE8.jpeg,9
animals10/raw-img/horse/OIP-Fjb02eLhE-Ip4le22gmcbgHaE3.jpeg,6
animals10/raw-img/spiders/OIP-SjqZo0COW5ItN-J9awyJHQHaGs.jpeg,8
animals10/raw-img/cat/1128.jpeg,1
animals10/raw-img/cat/ea36b60e20f7093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1
animals10/raw-img/horse/OIP-K71X2XaN36FJAJVRs9x8nwHaFy.jpeg,6
animals10/raw-img/butterfly/ea34b70a20fd083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
animals10/raw-img/cow/OIP-o_IMlTtWBEUaKjK-N5FGOgAAAA.jpeg,3
animals10/raw-img/butterfly/ea36b20d2bf6083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
animals10/raw-img/cat/913.jpeg,1
animals10/raw-img/spiders/OIP-EB3GVSS0s5pTMDbLFe-4_gHaFY.jpeg,8
animals10/raw-img/butterfly/OIP-yImgX_ieA4Hl4frj_X29sAHaF5.jpeg,0
animals10/raw-img/cat/1623.jpeg,1
animals10/raw-img/elephant/e133b10d2bf21c22d2524518b7444f92e37fe5d404b0144390f8c07aa4e5b0_640.jpg,5
animals10/raw-img/elephant/OIP-TkHwzq7FjHPhdJ1h6cCr2AHaF7.jpeg,5
animals10/raw-img/dog/OIP-cAloFx3Cc9grYTLeUVS3ggHaFj.jpeg,4
animals10/raw-img/dog/OIP-xRo2rbfy_V_neqorg0uPtQHaFj.jpeg,4
animals10/raw-img/elephant/OIP-iyFT-UqbmL-_wjAJRah_rgHaE7.jpeg,5
animals10/raw-img/cow/OIP-VzajWRQWUK_3wetnW9wxVgAAAA.jpeg,3
animals10/raw-img/squirrel/OIP-gdyHnFdQmd-yE0M-g_ua9AHaFc.jpeg,9
animals10/raw-img/chicken/1045.jpeg,2
animals10/raw-img/squirrel/OIP-So99P5kbFTm6Z9aHo0fY9AAAAA.jpeg,9
animals10/raw-img/cow/OIP-VRmQQ6HPtbxmXlXwV9xf6AHaHa.jpeg,3
animals10/raw-img/sheep/OIP-moQlaT56oPwNHMdkeMJ-qgHaFW.jpeg,7
animals10/raw-img/sheep/e835b90e21f1013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
animals10/raw-img/chicken/OIP-AHuTAF94axbDH6pOkpqJ7QHaFe.jpeg,2
animals10/raw-img/cow/OIP-Tpo_INQU0iJ5Jl9n7JptXwHaFj.jpeg,3
animals10/raw-img/elephant/OIP-XM-9quCuvL5sGvykoN-DUwHaE8.jpeg,5
animals10/raw-img/squirrel/OIP-4Gx2aVNcmw_tQZ5e9v0bGAHaE8.jpeg,9
animals10/raw-img/dog/OIP-21Ub9oFXRIzE5xff4Gku3wHaEK.jpeg,4
animals10/raw-img/cat/68.jpeg,1
animals10/raw-img/dog/OIP-hVRcDhIGMQmlgOUfzurXjgHaJ4.jpeg,4
animals10/raw-img/spiders/OIP-svynPsFYWq_eXL1a1XZcDAHaFZ.jpeg,8
animals10/raw-img/cow/OIP-on7G8qFNpE1cvAHq4xB40gHaEs.jpeg,3
animals10/raw-img/squirrel/OIP-ARdIQsFZn8tHDqvpdDQwpgHaFj.jpeg,9
animals10/raw-img/butterfly/OIP-XFK_mksXhILOMkPiTMXA3gHaFI.jpeg,0
animals10/raw-img/cat/977.jpeg,1
animals10/raw-img/elephant/OIP-XNlejTOAaBCw3LIICLSj3QHaGU.jpeg,5
animals10/raw-img/cat/ea37b90f2df7063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1
animals10/raw-img/cat/ea35b2072af1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1
animals10/raw-img/sheep/OIP-sIyJOYRlNrkLLuHCBIxVrwHaEv.jpeg,7
animals10/raw-img/chicken/895.jpeg,2
animals10/raw-img/chicken/OIP-GjvrpnaHBYKoo6FxNGK29gHaFj.jpeg,2
animals10/raw-img/chicken/OIP-a6-RGLrzpkRU774xRfXarwHaJ8.jpeg,2
animals10/raw-img/squirrel/OIP-lSySqM_fvhEF_caNhygfWQHaFj.jpeg,9
animals10/raw-img/chicken/OIP-gNNe0nsL0CwxrYOA0fqXPAHaFj.jpeg,2
animals10/raw-img/elephant/OIP-jhjmyJ1BixCJ-hI3DpSC8wAAAA.jpeg,5
animals10/raw-img/chicken/OIP-08_SKBCc-yukohxiA-IQXQHaHa.jpeg,2
animals10/raw-img/cow/OIP-lN7skj-Xk4W0cau7aHdg2AAAAA.jpeg,3
animals10/raw-img/elephant/OIP-Q7-p2cMuSZvh663FNymJAAHaE6.jpeg,5
animals10/raw-img/chicken/OIP-afp9DlfG7TxQJkU5yG9powHaGv.jpeg,2
animals10/raw-img/sheep/OIP-a9n9kt98ADBNKDaYdlq_lAHaE7.jpeg,7
animals10/raw-img/horse/OIP-CLNPcNmyuSqL5RS9uskqmQERDk.jpeg,6
animals10/raw-img/butterfly/OIP-1fDnV0a5mw4x9EZCoZ-3oQHaEK.jpeg,0
animals10/raw-img/horse/OIP-Bjc0TsLQnR8l2j3jXGot5AHaG8.jpeg,6
animals10/raw-img/chicken/437.jpeg,2
animals10/raw-img/cat/1517.jpeg,1
animals10/raw-img/chicken/OIP-lKF3VtaMnYghVVpZwkmcugHaEK.jpeg,2
animals10/raw-img/horse/OIP-9CaYsbTJTFBWi35sg8c2wwHaFj.jpeg,6
animals10/raw-img/horse/OIP-7aw2DGc0YmDzyuCWwA3JpQAAAA.jpeg,6
animals10/raw-img/cow/OIP-WiTrqgoILyoJxi8rdpAUCQHaFj.jpeg,3
animals10/raw-img/elephant/eb3db10e2bf3033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,5
animals10/raw-img/sheep/OIP-ZYzxmhrBXfvdySrXprqM5AHaE9.jpeg,7
animals10/raw-img/horse/OIP-bzBad2nWceFqMZaHLAjytgHaE7.jpeg,6
animals10/raw-img/cow/OIP-YaG-7zWoe_kY8_E5JDS5BgHaEK.jpeg,3
animals10/raw-img/spiders/OIP-nH6oqUYMQ6r-9ZaXBMd3gQHaHa.jpeg,8
animals10/raw-img/horse/OIP-6BlQbMfc3jsQ5UlQ-IQRmQHaGR.jpeg,6
animals10/raw-img/cow/OIP-lpHK8LQnHlCS-RBGhD4rIAHaFj.jpeg,3
animals10/raw-img/elephant/eb35b20a2cfc003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5
animals10/raw-img/butterfly/OIP-sG7YT9b4oPj-fUX0AmaOAgHaG1.jpeg,0
animals10/raw-img/spiders/ec33b50920f11c22d2524518b7444f92e37fe5d404b0144390f8c47ba7ebb0_640.jpg,8
animals10/raw-img/cow/OIP-FW05Ug0tra6vm_DRm3swYAHaGv.jpeg,3
animals10/raw-img/elephant/eb3db80f28f4083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,5
animals10/raw-img/cat/1665.jpeg,1
animals10/raw-img/chicken/OIP-7cL3MRF2Ck_F5QiunlVZLgHaFc.jpeg,2
animals10/raw-img/cat/131.jpeg,1
animals10/raw-img/horse/OIP-Ppgy-ugvzu82WhwlUzMHMwHaFw.jpeg,6
animals10/raw-img/sheep/OIP-v5wR-1yzmcRJKEdpNsvZLwHaFj.jpeg,7
animals10/raw-img/dog/OIP-GNqh1idiKXatdsQh7A5cJgHaE8.jpeg,4
animals10/raw-img/horse/OIP-epMGp847khN-7kFeQ9nOLwHaEo.jpeg,6
animals10/raw-img/dog/OIP-ehf8Z1Tt9g7cRD3wRn0EnAHaLL.jpeg,4
animals10/raw-img/spiders/OIP-qY1JlhXubj8x5v8NnIGklgHaE8.jpeg,8
animals10/raw-img/squirrel/OIP-S3ujjl-J1O1K0ELZyCoR1gHaIN.jpeg,9
animals10/raw-img/sheep/OIP-Kt3pdyvKymwX6pJli-fCkAHaE9.jpeg,7
animals10/raw-img/chicken/OIP-aYkFo3yJTQR3jUqOWVOiJAHaKG.jpeg,2
animals10/raw-img/dog/OIP-teIkBGN82F-mF54Hf3-bVwHaGj.jpeg,4
animals10/raw-img/butterfly/OIP-uBrP5dQ-QdWtdphWQUDw0gHaHa.jpeg,0
animals10/raw-img/sheep/OIP-0m52sfKRaqLuagHbfRHqgQHaIp.jpeg,7
animals10/raw-img/elephant/OIP-Hg5e314OPPaK6Wtxuk_ISAHaE8.jpeg,5
animals10/raw-img/squirrel/OIP-zEF5uw6Km8yKjLpbi1EK0wHaEK.jpeg,9
animals10/raw-img/elephant/ef3db60c2bfc1c22d2524518b7444f92e37fe5d404b0144390f8c07aa5ecb6_640.jpg,5
animals10/raw-img/chicken/1162.jpeg,2
animals10/raw-img/dog/OIP-JqcqTMeVTKmyufgAZF3LCQHaF4.jpeg,4
animals10/raw-img/cat/145.jpeg,1
animals10/raw-img/butterfly/OIP-eK28wKu6XdkDHTr6stxtNwHaFQ.jpeg,0
animals10/raw-img/horse/OIP-vXdn6ChRAiL6k9X-X2j1wgHaJy.jpeg,6
animals10/raw-img/sheep/eb31b10c2df1083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
animals10/raw-img/horse/OIP-Sx8hhctNijzguSx_BJ1b7QHaGS.jpeg,6
animals10/raw-img/dog/OIP-cwzDwIWv3PHjM7k9dXLO-wHaFd.jpeg,4
animals10/raw-img/cat/1653.jpeg,1
animals10/raw-img/chicken/OIP-dqmI4Ww7gRFZMT0mC82pdQHaJ4.jpeg,2
animals10/raw-img/sheep/OIP-Hc_6FkdOGKz0pHQsCNV3KwHaFj.jpeg,7
animals10/raw-img/squirrel/OIP-7EUCOLttlBanFMlqrCyidQHaCZ.jpeg,9
animals10/raw-img/squirrel/OIP-aIj3kNE6S80AmHFhqsCIPwHaEx.jpeg,9
animals10/raw-img/horse/OIP-yTjhzk9bEA33_rJtS8VqAAHaGc.jpeg,6
animals10/raw-img/elephant/ee35b1072af21c22d2524518b7444f92e37fe5d404b0144390f8c07aa4e5b0_640.jpg,5
animals10/raw-img/horse/OIP-bRYKrGqSDqd8DkiXmEwXRAHaGv.jpeg,6
animals10/raw-img/squirrel/OIP-bYm0_Rt83Sk59gLeaPFcLwHaEK.jpeg,9
animals10/raw-img/chicken/OIP-z_Y26rFvbazALq6sfXjgxwHaE8.jpeg,2
animals10/raw-img/cat/eb3db5072ffc023ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1
animals10/raw-img/squirrel/OIP-6A6SpPbz_YUI4ElMo-UhuQHaE8.jpeg,9
animals10/raw-img/cat/100.jpeg,1
animals10/raw-img/spiders/OIP-__qj6cVsZczVe8U0H1MaLQHaFG.jpeg,8
animals10/raw-img/horse/OIP-_MFrqm_3fequ4kMkNdbpfwHaGP.jpeg,6
animals10/raw-img/sheep/OIP-xsNXPTQTgBmUGelu4IXlUwHaFj.jpeg,7
animals10/raw-img/squirrel/OIP-EJ4J52XdknWRuPvu_3rPqgHaIJ.jpeg,9
animals10/raw-img/chicken/OIP-eQKuZxq-l2QelrG6_uckUQHaFj.jpeg,2
animals10/raw-img/sheep/OIP-HaRc1LfoYpKySfo3ChXLoAHaE1.jpeg,7
animals10/raw-img/spiders/OIP-i63Euaw4A0Px-nIGEVdknwHaE7.jpeg,8
animals10/raw-img/butterfly/ea36b6082bfc043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
animals10/raw-img/butterfly/OIP-aduF9xe12paXmuMUfAVR1wHaGL.jpeg,0
animals10/raw-img/cat/ea36b20c28f4043ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1
animals10/raw-img/cow/OIP-QAS8A2iLozPuEMdkQViYHwHaE7.jpeg,3
animals10/raw-img/butterfly/OIP-B4RGd7ogzh0KQ0EcImz5uQHaFa.jpeg,0
animals10/raw-img/cat/154.jpeg,1
animals10/raw-img/horse/OIP-027UsuxGAPPDHf86Z-oYawHaF7.jpeg,6
animals10/raw-img/elephant/eb30b20d20f4023ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5
animals10/raw-img/elephant/OIP-nbY3OW5Hs6dBDTMfJCT7rgHaEw.jpeg,5
animals10/raw-img/spiders/OIP-6oh33lJJjGtKk3KPtYz5fAHaE6.jpeg,8
animals10/raw-img/horse/OIP-qCyqoKxwDA_2FORXn4sETQHaJM.jpeg,6
animals10/raw-img/cat/126.jpeg,1
animals10/raw-img/cow/OIP-dr3kN4Z8cpibwQqVWXhpRQHaGX.jpeg,3
animals10/raw-img/cat/376.jpeg,1
animals10/raw-img/butterfly/OIP-I538Ve1bw3bEIbatCPmhrAHaFq.jpeg,0
animals10/raw-img/horse/OIP-kfIJdcwHXMU5sAnpbFfqAQAAAA.jpeg,6
animals10/raw-img/sheep/ea36b60f21f1033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7
animals10/raw-img/butterfly/eb35b30729f1073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,0
animals10/raw-img/squirrel/OIP-ybqM9IuDWY2tkqM3clTWNQHaFj.jpeg,9
animals10/raw-img/butterfly/OIP-mtgEGkpUwpRgCd_OviIXHAHaFc.jpeg,0
animals10/raw-img/elephant/eb33b70828f1043ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5
animals10/raw-img/spiders/OIP-5h-XimZ8ZrJB23SCZKZp_gHaFS.jpeg,8
animals10/raw-img/spiders/ea36b50928fc023ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,8
animals10/raw-img/dog/OIP-hXgxzWYEe8ropW1BAUT04AHaFj.jpeg,4
animals10/raw-img/chicken/OIP-gcewfYGn7CC-e5YvpKTweAHaJA.jpeg,2
animals10/raw-img/spiders/OIP-5pL9mC0AjRhOTCNs_xyUYwHaE6.jpeg,8
animals10/raw-img/sheep/OIP-3TMHQQQDfFp0_t6Hq_8ZzwHaFj.jpeg,7
animals10/raw-img/elephant/OIP-AEVp0CIoz58mDzR2Id4nvQHaE8.jpeg,5
animals10/raw-img/horse/OIP-3WKbwkQzN70P6BZMa0ovJwHaH7.jpeg,6
animals10/raw-img/cat/ea37b90c20f0033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1
animals10/raw-img/cat/823.jpeg,1
animals10/raw-img/squirrel/OIP-vC--3y9etGAFPZdZ6Z1OpAHaJ4.jpeg,9
animals10/raw-img/elephant/OIP-9exg1B5B1iXkH8K3-Lrk0AHaE8.jpeg,5
animals10/raw-img/elephant/OIP-oon7H9kirFqRapU9CnEq-AHaFj.jpeg,5
animals10/raw-img/elephant/OIP-xPFGaysthAEKSHncmx4EUgHaLH.jpeg,5
animals10/raw-img/horse/OIP-HewiZesIYXQu0t_yZxSA3QHaKW.jpeg,6
animals10/raw-img/butterfly/OIP-PRPWx6GO6oeXy7AfKu38ZAHaJ4.jpeg,0
animals10/raw-img/cat/1534.jpeg,1
animals10/raw-img/spiders/OIP-GZKG6Pe6J5j1Ncq6XacdaAHaF7.jpeg,8
animals10/raw-img/horse/OIP-4i4FDQi8UdPg7HqGqEceyQHaEc.jpeg,6
animals10/raw-img/horse/OIP-a-3U1846j_6rpMu9L6TVqwHaFj.jpeg,6
animals10/raw-img/cow/OIP-qoSPuFAfFxZrsxhpJZu2swHaES.jpeg,3
animals10/raw-img/squirrel/OIP-hlncX1kdljzlcBibV98CQwAAAA.jpeg,9
animals10/raw-img/horse/OIP-GXNSAJBU1pyMnugZeWBb5wHaKR.jpeg,6
animals10/raw-img/cat/938.jpeg,1
animals10/raw-img/spiders/OIP-hzLKjTiwHMK51g-eKlis4AHaE8.jpeg,8
animals10/raw-img/dog/OIP-i9JyaJb-soS-pyPZJ1YCJQHaE3.jpeg,4
animals10/raw-img/chicken/OIP-agGG5uTcghssmG-gUPkbcgHaLF.jpeg,2
animals10/raw-img/butterfly/eb35b3072dfd003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.png,0
animals10/raw-img/sheep/OIP-h8PjWDqzA06CWg11sQ8lbgHaGx.jpeg,7
animals10/raw-img/butterfly/ea37b70e21f6043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
animals10/raw-img/spiders/OIP-cjmtN5PJ2qWuynSYl101SwE8DF.jpeg,8
animals10/raw-img/horse/OIP-0jYzXVBCAWowQfyLEiWzSAHaHv.jpeg,6
animals10/raw-img/horse/OIP-XbD2fzr9b2yCC0wJ1YNOQgHaFB.jpeg,6
animals10/raw-img/horse/OIP-0CbcT0X7tpygd_QTHx68IQHaFj.jpeg,6
animals10/raw-img/cat/erik-jan-leusink-144775-unsplash.jpg,1
animals10/raw-img/dog/OIP-dzRONK2X0KA7r4S_d8hFwwHaFj.jpeg,4
animals10/raw-img/cow/OIP-4MjmOw4jJD5woE6U-7yqEwHaE7.jpeg,3
animals10/raw-img/butterfly/OIP-QOlm8_i3ZXJ3Pwq5TGd4uQHaE9.jpeg,0
animals10/raw-img/spiders/OIP-Y_-Ao5Q1BENkq32g--lUcQHaE9.jpeg,8
animals10/raw-img/horse/OIP-9i-fqomB5O8got4VC2M9UAAAAA.jpeg,6
animals10/raw-img/cat/kevin-knezic-254586-unsplash.jpg,1
animals10/raw-img/butterfly/OIP-nNSt11dbatKO5OzqmJ3_mwHaDz.jpeg,0
animals10/raw-img/elephant/OIP-SPqo2n3-aUZYuzj3TrdPUQHaFW.jpeg,5
animals10/raw-img/cow/OIP-z4IC2FMKTmQFMsQwskSH_gHaE8.jpeg,3
animals10/raw-img/dog/OIP-tRO4hWSkLb6Pis3svMtGeAHaFj.jpeg,4
animals10/raw-img/spiders/OIP-F6GmcoAmoRSNAYJmWG64fwAAAA.jpeg,8
animals10/raw-img/butterfly/OIP-RJT4dGV2GfKrKQABia4q1gHaJy.jpeg,0
animals10/raw-img/cow/OIP-k0dIl_KY08VZzi6xG9JcKgHaE8.jpeg,3
animals10/raw-img/elephant/OIP-L6jkzXlf0Juij0MBqAvJ0AHaEK.jpeg,5
animals10/raw-img/cat/597.jpeg,1
